hour,th,delay,loss,qlen
00:00,50618.12427698198,14.539237495495492,0.0006350827213373409,4.981981981981981
01:00,49906.6148051892,16.86124971171171,-0.0005700824822059145,5.846846846846848
02:00,48998.05612672972,20.21812425675676,0.0003874496655132591,6.527027027027027
03:00,50209.51582367566,17.90199189189189,0.001755640772536005,5.927927927927928
04:00,49210.52396599999,14.995966405405404,0.00047740691591547475,4.837837837837838
05:00,49765.137913009006,9.924805855855857,0.0011905154125807008,2.2117117117117115
06:00,50354.595249279286,10.4144091981982,0.0005526181583253784,3.6711711711711716
07:00,49313.92695866217,8.908967716216212,0.000501670863250316,5.121621621621621
08:00,50124.23985625224,2.8599640540540534,0.0008765028671432189,2.891891891891892
09:00,50781.87444778379,2.9512499324324324,0.0005412215421767336,1.7972972972972974
10:00,50854.2896193964,4.229346900900902,0.0011027635329862106,1.7972972972972974
11:00,51640.95198659459,2.6804821351351347,0.0008509026983404713,1.75
12:00,51697.5930644955,6.813968666666668,0.0010288599296911453,1.747747747747748
13:00,51992.02311508109,2.527646099099099,0.0003560055633883056,1.6756756756756757
14:00,52349.816975270274,5.343543513513513,0.0002277273222221945,0.8513513513513514
15:00,51655.95966776577,3.0671175765765764,0.001669156039730778,1.7117117117117118
16:00,50912.63850687838,3.3416457837837843,0.001152243243243243,3.25
17:00,48867.03104113514,23.151403099099102,0.0013500630630630627,5.698198198198197
18:00,46804.222810720734,29.10492867567568,0.0022079009009009012,8.972972972972975
19:00,47258.20853608108,41.90841720270269,0.0023199054054054056,7.993243243243244
20:00,46103.81634752252,34.57919968468468,0.0029475585585585578,8.644144144144144
21:00,45841.933303716214,43.85801587837838,0.0022787702702702704,6.162162162162162
22:00,46802.840322477474,23.645176540540533,0.0010007567567567569,6.5360360360360374
23:00,51631.447219256755,23.76042831081082,0.0008012702702702702,3.635135135135135
