hour,th,delay,loss,qlen
00:00,50569.68775586487,8.650970882882882,0.0011625511710856755,7.049549549549549
01:00,49850.58073227028,24.32147877027027,0.0014340696365662423,6.79054054054054
02:00,49661.93144591892,23.836062846846854,0.0009118252536045137,5.153153153153153
03:00,49887.308737283776,16.236310121621617,0.00035273900417681213,3.5810810810810807
04:00,49392.188043351365,22.370540369369373,0.0006926844192071425,6.774774774774773
05:00,44694.42974337838,22.47619471621622,0.0021676707961104554,3.5135135135135136
06:00,49482.76943338738,5.351416702702703,0.0018012280079673722,4.1261261261261275
07:00,44991.914164472975,12.644775851351351,0.0009989549039125139,6.162162162162162
08:00,49893.85832575676,8.089120324324321,0.0017217914279489164,3.9954954954954953
09:00,50308.294160891885,6.933708432432432,0.00030696435114844817,1.641891891891892
10:00,50671.89696891892,3.8321254414414416,0.0015494809646214008,1.18018018018018
11:00,51504.430643310814,3.3616907297297294,0.0007968365999982613,1.8108108108108107
12:00,51321.324370648654,7.090000423423422,-7.569186362901196e-05,1.761261261261261
13:00,51909.043702891904,2.4878769459459456,-0.0008395556855110185,1.75
14:00,51943.659911,8.95287110810811,0.0005268390001111506,1.7522522522522523
15:00,52278.88944906757,2.6317673648648645,-0.0002510913567817174,1.7027027027027026
16:00,50116.79504845045,6.758637252252253,0.0019118288288288289,3.5765765765765765
17:00,46875.25457471621,27.713456702702715,0.00235677027027027,5.108108108108109
18:00,47559.89132430632,29.51277591891892,0.002795522522522523,4.878378378378378
19:00,44851.484846513515,38.07874306756757,0.002079702702702702,9.283783783783782
20:00,44383.398011603604,15.461150594594596,0.003825036036036036,7.716216216216215
21:00,43842.62509647297,28.276955743243235,0.002983621621621621,10.12837837837838
22:00,44528.12266475676,25.359443675675674,0.0017304414414414414,8.981981981981981
23:00,42890.73785993244,29.716172770270266,0.002753310810810811,8.804054054054053
