hour,th,delay,loss,qlen
00:00,45748.23424647748,26.58911011711712,-0.0005268140857813577,8.243243243243244
01:00,48593.317519675686,18.05128925675676,0.002794217417709481,6.0743243243243255
02:00,49656.2750486937,17.325528027027026,0.0005047113027364502,4.175675675675676
03:00,49756.84836312162,19.310395486486485,0.00042821905050170273,5.581081081081082
04:00,45909.994496135136,15.701403468468467,0.0016217391077183135,5.36036036036036
05:00,48180.08137064866,26.16049789189189,0.0011771208696227742,4.635135135135135
06:00,48266.04750455856,7.88060818018018,0.0013552547919122825,5.436936936936934
07:00,47395.941778608096,15.184800391891889,0.00287885795469103,6.79054054054054
08:00,49049.23056896396,12.055427081081085,0.0013824736666996167,3.4279279279279278
09:00,49905.5279292027,11.063823837837838,0.0021028317076027237,0.4391891891891892
10:00,50248.51744288288,2.6726271711711718,-0.00032968904067723847,1.3333333333333333
11:00,51370.48150859459,12.865527270270269,0.0014446928518158013,1.7027027027027026
12:00,51848.95846632434,2.493645689189189,0.0012232145924056432,1.7635135135135136
13:00,51498.27739151352,4.437653882882883,8.06233022008281e-06,1.7117117117117118
14:00,51429.84187887838,2.491438675675676,0.001478114252652317,1.898648648648649
15:00,51685.709182,4.390235423423423,0.0003339219519349404,1.7297297297297298
16:00,51294.71565059459,5.485679675675677,0.0008017432432432433,0.9662162162162162
17:00,49589.43307445045,23.842813720720724,0.002674027027027027,3.0900900900900905
18:00,45509.20204010812,33.59513348648649,0.0030795,7.351351351351352
19:00,46687.822602270266,43.000658369369376,0.003029468468468468,7.9774774774774775
20:00,44462.673525648635,34.46627144594594,0.0030616486486486484,8.202702702702702
21:00,43033.913498873866,36.19046146846847,0.00163072972972973,11.905405405405405
22:00,38579.841802432435,41.03723572972973,0.003634121621621622,10.574324324324326
23:00,44038.16143325675,21.913328689189182,0.003350513513513513,7.094594594594594
