hour,th,delay,loss,qlen
00:00,51573.1273135946,13.248025846846847,-0.0012327716985837188,6.283783783783782
01:00,50309.79295659459,17.851296846846854,0.0017457523549016603,5.378378378378379
02:00,49119.036133027024,18.903118581081078,0.001623676830931745,6.006756756756758
03:00,49718.67444657657,18.263585900900896,0.0007701737071205616,4.6261261261261275
04:00,50045.71413989188,15.38048883783784,0.0008787946478547868,5.95945945945946
05:00,49785.606885792804,8.543590135135135,0.001766210385577377,3.184684684684685
06:00,49812.23154205406,12.600824549549547,0.0006719714109896815,5.662162162162162
07:00,50186.358114540526,7.977590283783782,-0.00037091882394206836,4.864864864864865
08:00,50111.51914996396,9.4771610990991,0.0014169679031145609,4.0225225225225225
09:00,50855.37363033784,3.251318972972973,0.0018725260198566756,1.0945945945945947
10:00,50923.71397763064,4.125247144144144,0.00023832507116971352,1.7432432432432432
11:00,51700.175730689196,4.721519135135135,0.0014508682818232955,1.2094594594594594
12:00,51794.37899281983,2.5389001351351355,0.00041245373447428257,1.7522522522522523
13:00,52100.15963536937,5.341347351351351,0.00012840975170761153,1.6891891891891893
14:00,52427.57091848648,2.535009689189189,0.0013086813178998119,1.75
15:00,51821.73171691892,3.696753144144144,-0.00012571389704085464,1.7747747747747749
16:00,51256.0348605,6.377738905405406,0.0018732297297297301,3.1486486486486487
17:00,49257.66309708109,25.49351763963964,0.001393018018018018,4.504504504504505
18:00,47077.62859468469,34.20731076576576,0.001983198198198198,7.450450450450449
19:00,47156.715588135114,32.63097998648649,0.003364689189189189,7.898648648648647
20:00,46520.14513431531,31.579882189189192,0.0016589459459459461,8.864864864864865
21:00,45724.277360513515,40.37133586486486,0.0013785945945945946,9.844594594594595
22:00,46702.65023000901,40.41711916216216,0.001510162162162162,9.229729729729726
23:00,49222.699427135136,35.12611094594594,0.0005006486486486486,5.587837837837838
