hour,th,delay,loss,qlen
00:00,50166.878462054054,20.297994468468467,0.00042090930454552066,6.887387387387387
01:00,49187.59760707207,19.209646972972973,0.0019593389796171007,6.2207207207207205
02:00,49196.253504364875,14.852277378378377,0.0012372957005526916,7.04054054054054
03:00,47698.18600911711,20.635743342342348,0.0017983581736388547,6.072072072072072
04:00,48763.21925768918,21.992688216216216,0.0016427502101494114,5.95945945945946
05:00,48538.534084900886,10.73533565765766,0.00130992379054396,3.45945945945946
06:00,49601.419480608114,8.864064554054053,0.0005741410605905904,4.351351351351351
07:00,47536.378152747755,3.7075098738738745,0.002041456942968571,6.3423423423423415
08:00,49690.985886054055,9.65351831081081,0.0008928291853572952,3.168918918918919
09:00,48644.86023786487,3.0824568828828838,-0.00011262167666104732,2.373873873873874
10:00,51020.65206537838,5.700908783783783,-0.001043586145479347,1.7702702702702702
11:00,50896.13174057658,2.5280273153153154,0.0011384239766845843,1.2162162162162162
12:00,49885.880106927936,3.746349504504504,0.00043499726004374436,2.2432432432432434
13:00,52046.991117256744,5.734972081081081,0.00011986798607300456,0.8783783783783784
14:00,49285.91529833333,4.154736945945946,0.0006401923415482795,2.765765765765766
15:00,51621.73810990541,8.749314256756758,0.001791753316729365,1.3175675675675675
16:00,47427.524273540526,12.926568864864864,0.0019265225225225226,5.058558558558559
17:00,49541.502254283776,25.017179351351352,0.001244945945945946,5.608108108108108
18:00,44574.19825699999,28.541960126126128,0.0036555495495495492,7.490990990990991
19:00,46332.27711701352,24.79272598648648,0.0014856621621621624,8.094594594594595
20:00,46285.481277486484,29.31442453153153,0.0026128918918918915,7.846846846846848
21:00,42923.148976648656,40.08718285135136,0.0024480135135135136,4.837837837837838
22:00,46894.30878732431,34.015333324324324,0.001107234234234234,7.0090090090090085
23:00,46350.52389890541,29.960999621621625,0.0019725945945945947,7.304054054054054
